11 SAO PAULO SP,551152256952,201.48.10.3,0,01/02/2019,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551152256954,201.48.10.3,0,01/02/2019,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551152256955,201.48.10.3,0,01/02/2019,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551152256956,201.48.10.3,0,01/02/2019,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551152256957,201.48.10.3,0,01/02/2019,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551152256958,201.48.10.3,0,01/02/2019,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551152256959,201.48.10.3,0,01/02/2019,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551152257229,201.48.10.3,0,01/02/2019,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551152257230,201.48.10.3,0,01/02/2019,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551152257231,201.48.10.3,0,01/02/2019,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551152257232,201.48.10.3,0,01/02/2019,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551152257233,201.48.10.3,0,01/02/2019,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551152257234,201.48.10.3,0,01/02/2019,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551152257235,201.48.10.3,0,01/02/2019,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551152257236,201.48.10.3,0,01/02/2019,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551152257237,201.48.10.3,0,01/02/2019,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551152257238,201.48.10.3,0,01/02/2019,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551152257239,201.48.10.3,0,01/02/2019,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551152257240,201.48.10.3,0,01/02/2019,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551120501494,201.48.10.3,0,08/04/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551120502222,201.48.10.3,0,08/04/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551120502223,201.48.10.3,0,08/04/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551120502224,201.48.10.3,0,08/04/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551120502225,201.48.10.3,0,08/04/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551120502226,201.48.10.3,0,08/04/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551120502227,201.48.10.3,0,08/04/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551120502228,201.48.10.3,0,08/04/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551120502229,201.48.10.3,0,08/04/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551120502230,201.48.10.3,0,08/04/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551120502231,201.48.10.3,0,08/04/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551120502232,201.48.10.3,0,08/04/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551120502233,201.48.10.3,0,08/04/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551120502234,201.48.10.3,0,08/04/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551120502235,201.48.10.3,0,08/04/2020,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551120502236,201.48.10.3,0,08/04/2020,NGN 0 Circuito 6865604 Chave 1152256714
